key,value,dataset,model,subgraph,gnn_type,times,hidden_dim,layers_pre_mp,layers_post_mp,layers_gnn,stage_type,activation,has_bn,has_l2norm,mini_batch_flag,macro_func,dropout,lr,num_heads,weight_decay,patience,max_epoch,feat,score1-mean,score1-std,score2-mean,score2-std,epoch,time,parameter,optimizer,loss_fn,score
hidden_dim,8,HGBl-IMDB,general_HGNN,mixed,ginconv,1,8,1,1,6,stack,relu,TRUE,FALSE,FALSE,mean,0,0.001,1,0.0001,40,400,2,1,0,0.468809812,0.045868491,399,271.2967982,180592,SGD,dot-product,0.468809812
hidden_dim,8,HGBl-IMDB,general_HGNN,metapath,gatconv,2,8,1,2,3,skipcat,relu,FALSE,TRUE,FALSE,sum,0,0.1,4,0.0001,40,100,0,1,0,0.517839676,0.051579282,99,295.5679486,156944,Adam,distmult,0.517839676
hidden_dim,8,HGBl-ACM,general_HGNN,metapath,sageconv,2,8,1,3,4,skipsum,elu,FALSE,TRUE,FALSE,sum,0,0.001,8,0.0001,40,200,0,1,0,0.863874949,0.007322229,199,208.2637846,64392,Adam,dot-product,0.863874949
hidden_dim,8,HGBl-IMDB,homo_GNN,homo,ginconv,2,8,1,2,3,skipcat,elu,TRUE,FALSE,FALSE,max,0.6,0.0001,1,0.0001,40,200,2,1,0,0.51953472,0.012044978,199,174.272742,174728,SGD,distmult,0.51953472
hidden_dim,8,HGBl-DBLP,general_HGNN,metapath,sageconv,1,8,1,2,5,skipcat,elu,FALSE,FALSE,FALSE,mean,0.3,0.0001,1,0.0001,40,200,0,1,0,0.492198742,0.01235679,199,129.0449595,54376,SGD,distmult,0.492198742
hidden_dim,8,HGBl-DBLP,general_HGNN,metapath,gcnconv,1,8,1,3,1,skipsum,elu,TRUE,TRUE,FALSE,sum,0,0.001,1,0.0001,40,400,2,1,0,0.528039214,0.007517137,399,311.6035216,209904,SGD,distmult,0.528039214
hidden_dim,8,HGBl-DBLP,general_HGNN,mixed,sageconv,2,8,1,2,1,skipcat,prelu,TRUE,FALSE,FALSE,mean,0.3,0.0001,4,0.0001,40,200,2,1,0,0.586328116,0.021678661,199,112.5277364,211441,Adam,dot-product,0.586328116
hidden_dim,8,HGBl-ACM,homo_GNN,homo,sageconv,1,8,1,1,6,skipsum,prelu,FALSE,TRUE,FALSE,mean,0.6,0.1,4,0.0001,40,100,2,1,0,0.498062902,0.005143134,99,137.4240124,88425,SGD,dot-product,0.498062902
hidden_dim,8,HGBl-DBLP,general_HGNN,mixed,gatconv,1,8,1,1,6,skipsum,prelu,TRUE,FALSE,FALSE,max,0.3,0.01,1,0.0001,40,200,0,1,0,0.813785654,0.028060408,199,1198.422268,43146,SGD,distmult,0.813785654
hidden_dim,8,HGBl-DBLP,homo_GNN,homo,gcnconv,2,8,2,1,1,stack,prelu,TRUE,TRUE,FALSE,max,0.3,0.001,4,0.0001,40,100,0,1,0,0.831849586,0.023555787,99,149.0836575,38010,Adam,dot-product,0.831849586
hidden_dim,8,HGBl-IMDB,general_HGNN,relation,sageconv,2,8,1,1,2,stack,tanh,TRUE,FALSE,FALSE,mean,0.6,0.0001,4,0.0001,40,200,2,1,0,0.499916514,0.027096447,199,102.1637516,173088,SGD,dot-product,0.499916514
hidden_dim,8,HGBl-ACM,general_HGNN,relation,sageconv,1,8,1,1,6,skipsum,prelu,FALSE,TRUE,FALSE,mean,0.6,0.1,4,0.0001,40,100,2,1,0,0.681516725,0.049405096,99,173.3308589,94137,SGD,dot-product,0.681516725
hidden_dim,8,HGBl-IMDB,general_HGNN,metapath,gcnconv,1,8,2,1,5,stack,relu,FALSE,FALSE,FALSE,mean,0,0.0001,2,0.0001,40,100,2,1,0,0.500485951,0.004649947,99,157.8543565,173592,Adam,dot-product,0.500485951
layers_post_mp,2,HGBn-ACM,general_HGNN,mixed,ginconv,2,16,3,2,2,stack,relu,TRUE,TRUE,FALSE,sum,0.6,0.0001,1,0.0001,40,400,0,0.346664629,0.140225907,0.430939227,0.10157335,399,147.897454,140470,Adam,distmult,0.388801928
layers_post_mp,2,HGBn-ACM,general_HGNN,metapath,ginconv,1,64,1,2,4,skipcat,tanh,TRUE,FALSE,FALSE,sum,0.3,0.001,2,0.0001,40,200,0,0.272160492,0.064481148,0.364640884,0.054693342,199,504.9683831,937414,Adam,distmult,0.318400688
layers_post_mp,2,HGBn-ACM,homo_GNN,homo,gcnconv,2,128,1,2,6,stack,prelu,TRUE,FALSE,FALSE,attention,0.3,0.1,2,0.0001,40,100,0,0.211959619,0.03515241,0.373848987,0.00939046,99,250.8307531,1091464,SGD,distmult,0.292904303
layers_post_mp,2,HGBn-DBLP,general_HGNN,relation,sageconv,1,8,3,2,3,skipcat,prelu,TRUE,TRUE,FALSE,attention,0,0.01,2,0.0001,40,100,1,0.27627306,0.034488193,0.316872428,0.011639618,99,218.3516064,189938,SGD,distmult,0.296572744
layers_post_mp,2,HGBn-ACM,general_HGNN,mixed,gatconv,2,64,3,2,2,skipsum,tanh,TRUE,TRUE,FALSE,sum,0.3,0.001,2,0.0001,40,400,2,0.582472819,0.021796937,0.594843462,0.01584222,399,3373.33009,992198,SGD,distmult,0.58865814
layers_post_mp,2,HNE-PubMed,homo_GNN,homo,gcnconv,2,64,3,2,2,stack,tanh,TRUE,FALSE,FALSE,mean,0.3,0.0001,4,0.0001,40,200,2,0.110720068,0.024873863,0.120155039,0.021925792,199,457.5353403,4102864,SGD,dot-product,0.115437553
layers_post_mp,2,HGBn-IMDB,homo_GNN,homo,gcnconv,2,32,2,2,2,skipsum,tanh,FALSE,FALSE,FALSE,attention,0.6,0.0001,8,0.0001,40,100,0,0.423028568,0.029845841,0.552829812,0.012132203,99,158.9909246,592517,Adam,dot-product,0.48792919
layers_post_mp,2,HGBn-Freebase,general_HGNN,metapath,gcnconv,2,8,2,2,1,stack,lrelu,FALSE,FALSE,FALSE,mean,0,0.001,2,0.0001,40,100,0,0.090209699,0.018884382,0.378756115,0.126995506,99,114.4147077,1441567,Adam,distmult,0.234482907
layers_post_mp,2,HGBn-Freebase,general_HGNN,relation,gcnconv,2,8,2,2,1,stack,lrelu,FALSE,FALSE,FALSE,mean,0,0.001,2,0.0001,40,100,0,0.09266395,0.001461067,0.480083857,0.011224583,99,406.9140878,1447255,Adam,distmult,0.286373904
layers_post_mp,2,HNE-PubMed,general_HGNN,mixed,ginconv,1,16,3,2,5,skipcat,elu,TRUE,TRUE,FALSE,max,0,0.1,2,0.0001,40,400,1,0.38547955,0.050989812,0.430232558,0.049333031,399,1389.588131,828976,Adam,dot-product,0.407856054
layers_post_mp,2,HGBn-ACM,homo_GNN,homo,sageconv,2,128,1,2,1,skipcat,relu,FALSE,FALSE,FALSE,mean,0.6,0.0001,1,0.0001,40,100,2,0.216850854,0.035925466,0.348066298,0.031253338,99,123.0130589,1500035,SGD,distmult,0.282458576
layers_post_mp,2,HGBn-Freebase,homo_GNN,homo,ginconv,2,16,3,2,4,stack,relu,TRUE,FALSE,FALSE,max,0,0.001,8,0.0001,40,400,0,0.162751036,0.020389732,0.248078267,0.02330305,399,1184.953174,2891134,SGD,distmult,0.205414652
layers_post_mp,2,HGBn-Freebase,general_HGNN,relation,gatconv,2,16,3,2,2,skipsum,prelu,FALSE,TRUE,FALSE,attention,0.3,0.0001,2,0.0001,40,100,0,0.113720411,0.019148856,0.408805031,0.107075698,99,1130.387058,2980648,Adam,dot-product,0.261262721
layers_post_mp,2,HGBn-IMDB,homo_GNN,homo,gatconv,1,16,1,2,4,skipsum,lrelu,TRUE,FALSE,FALSE,max,0.3,0.001,2,0.0001,40,400,1,0.507265254,0.01807148,0.517545469,0.013055493,399,1011.554961,322474,Adam,distmult,0.512405361
layers_post_mp,2,HGBn-ACM,general_HGNN,metapath,sageconv,2,128,1,2,1,skipcat,relu,FALSE,FALSE,FALSE,mean,0.6,0.0001,1,0.0001,40,100,2,0.187317374,0.028813945,0.32228361,0.030705952,99,135.9266737,1664515,SGD,distmult,0.254800492
layers_post_mp,2,HGBn-ACM,general_HGNN,metapath,gcnconv,2,128,1,2,6,stack,prelu,TRUE,FALSE,FALSE,attention,0.3,0.1,2,0.0001,40,100,0,0.731886081,0.135367496,0.76611418,0.084914489,99,228.4632046,1682824,SGD,distmult,0.749000131
layers_post_mp,2,HGBn-IMDB,general_HGNN,relation,gcnconv,1,128,2,2,3,skipsum,elu,TRUE,TRUE,FALSE,max,0.3,0.1,8,0.0001,40,100,1,0.546771892,0.012889693,0.565084942,0.004889603,99,224.880687,3003402,SGD,dot-product,0.555928417
layers_post_mp,2,HGBn-ACM,homo_GNN,homo,ginconv,1,64,1,2,4,skipcat,tanh,TRUE,FALSE,FALSE,sum,0.3,0.001,2,0.0001,40,200,0,0.373576038,0.028371722,0.377532228,0.025650807,199,356.9734805,649414,Adam,distmult,0.375554133
layers_post_mp,2,HGBn-ACM,general_HGNN,relation,gatconv,1,64,1,2,3,stack,elu,TRUE,TRUE,FALSE,max,0,0.001,4,0.0001,40,100,2,0.705377821,0.115393046,0.725598527,0.079467584,99,544.4895518,1110598,Adam,dot-product,0.715488174
layers_post_mp,2,HGBn-Freebase,homo_GNN,homo,sageconv,1,32,2,2,4,skipsum,prelu,FALSE,FALSE,FALSE,attention,0,0.01,8,0.0001,40,400,0,0.203304631,0.05119477,0.464709993,0.092850004,399,770.2960989,5789640,Adam,distmult,0.334007312
layers_post_mp,2,HGBn-ACM,general_HGNN,metapath,gatconv,1,64,1,2,3,stack,elu,TRUE,TRUE,FALSE,max,0,0.001,4,0.0001,40,100,2,0.850386954,0.027580841,0.848987109,0.029350603,99,561.9507146,1009222,Adam,dot-product,0.849687031
layers_post_mp,2,HGBn-IMDB,general_HGNN,metapath,ginconv,2,8,3,2,1,skipcat,lrelu,FALSE,TRUE,FALSE,max,0.3,0.1,1,0.0001,40,400,0,0.544230573,0.009776005,0.582598092,0.012355359,399,159.3565753,147197,Adam,distmult,0.563414332
layers_post_mp,2,HGBn-ACM,general_HGNN,relation,gcnconv,2,128,1,2,6,stack,prelu,TRUE,FALSE,FALSE,attention,0.3,0.1,2,0.0001,40,100,0,0.81047122,0.029944234,0.804788214,0.033251326,99,358.425776,1879432,SGD,distmult,0.807629717
layers_post_mp,2,HGBn-ACM,general_HGNN,metapath,gcnconv,1,16,1,2,4,skipcat,tanh,TRUE,TRUE,FALSE,mean,0.6,0.001,2,0.0001,40,200,0,0.674230844,0.043910332,0.670349908,0.045633561,199,204.5837965,144118,SGD,dot-product,0.672290376
layers_post_mp,2,HNE-PubMed,homo_GNN,homo,gatconv,2,32,3,2,2,skipsum,relu,FALSE,TRUE,FALSE,max,0.3,0.1,2,0.0001,40,200,2,0.023310641,0.007916938,0.100775194,0.038370135,199,414.300575,2037960,Adam,distmult,0.062042917
layers_post_mp,2,HNE-PubMed,general_HGNN,mixed,gatconv,1,16,1,2,2,skipsum,elu,TRUE,FALSE,FALSE,attention,0.6,0.0001,2,0.0001,40,100,0,0.0909027,0.026126658,0.104651163,0.037976585,99,1364.359227,45680,SGD,distmult,0.097776931
layers_post_mp,2,HGBn-ACM,homo_GNN,homo,gcnconv,1,16,1,2,4,skipcat,tanh,TRUE,TRUE,FALSE,mean,0.6,0.001,2,0.0001,40,200,0,0.561685246,0.046620617,0.585635359,0.036924379,199,296.5238664,131318,SGD,dot-product,0.573660302
layers_post_mp,2,HGBn-IMDB,general_HGNN,metapath,sageconv,2,8,2,2,4,stack,lrelu,FALSE,TRUE,FALSE,mean,0.3,0.0001,2,0.0001,40,100,2,0.321962817,0.132414134,0.418303433,0.122838655,99,83.39843941,175717,SGD,distmult,0.370133125
layers_post_mp,2,HGBn-DBLP,general_HGNN,mixed,gatconv,2,32,1,2,6,skipcat,relu,TRUE,FALSE,FALSE,attention,0,0.0001,8,0.0001,40,200,2,0.321812932,0.010329686,0.330589849,0.001939936,199,2712.815278,2490056,Adam,distmult,0.326201391
layers_post_mp,2,HGBn-IMDB,general_HGNN,mixed,sageconv,1,64,3,2,2,skipcat,relu,FALSE,TRUE,FALSE,attention,0.6,0.0001,4,0.0001,40,100,2,0.283458292,0.055215079,0.359998965,0.041347633,99,119.7144008,1796869,SGD,distmult,0.321728628
layers_post_mp,2,HGBn-IMDB,general_HGNN,metapath,sageconv,1,64,3,2,2,skipcat,relu,FALSE,TRUE,FALSE,attention,0.6,0.0001,4,0.0001,40,100,2,0.277623038,0.02793711,0.443381485,0.078592816,99,136.1349108,1636165,SGD,distmult,0.360502262
layers_post_mp,2,HNE-PubMed,general_HGNN,metapath,ginconv,1,16,3,2,5,skipcat,elu,TRUE,TRUE,FALSE,max,0,0.1,2,0.0001,40,400,1,0.415247974,0.0274164,0.445736434,0.019763642,399,3673.826072,722384,Adam,dot-product,0.430492204
layers_post_mp,2,HGBn-DBLP,homo_GNN,homo,gcnconv,1,32,1,2,4,stack,relu,FALSE,FALSE,FALSE,attention,0.3,0.0001,8,0.0001,40,200,1,0.127415562,0.053399711,0.259259259,0.079015203,199,163.8520727,722436,SGD,distmult,0.193337411
layers_post_mp,2,HNE-PubMed,general_HGNN,relation,ginconv,1,16,3,2,5,skipcat,elu,TRUE,TRUE,FALSE,max,0,0.1,2,0.0001,40,400,1,0.294936112,0.045684337,0.360465116,0.028482439,399,2922.022277,808176,Adam,dot-product,0.327700614
layers_post_mp,2,HGBn-IMDB,general_HGNN,mixed,gcnconv,1,128,2,2,3,skipsum,elu,TRUE,TRUE,FALSE,max,0.3,0.1,8,0.0001,40,100,1,0.54092581,0.004847843,0.559398154,0.010590722,99,359.7390928,3347466,SGD,dot-product,0.550161982
layers_post_mp,2,HGBn-DBLP,general_HGNN,relation,sageconv,2,32,2,2,2,skipsum,tanh,TRUE,FALSE,FALSE,sum,0.3,0.1,1,0.0001,40,200,1,0.600374012,0.101880984,0.600823045,0.126483252,199,297.6345613,751656,Adam,dot-product,0.600598529
layers_post_mp,2,HGBn-Freebase,general_HGNN,metapath,ginconv,1,8,3,2,4,stack,elu,TRUE,FALSE,FALSE,attention,0.3,0.1,8,0.0001,40,200,0,0.094789106,0.034236585,0.336827393,0.170154628,199,310.7045383,1450166,Adam,distmult,0.21580825
layers_post_mp,2,HGBn-DBLP,general_HGNN,metapath,gatconv,1,16,2,2,5,stack,prelu,TRUE,FALSE,FALSE,mean,0.6,0.1,8,0.0001,40,100,2,0.108732225,0.008224398,0.278463649,0.026950456,99,853.3250012,453705,Adam,distmult,0.193597937
layers_post_mp,2,HGBn-IMDB,homo_GNN,homo,sageconv,1,64,3,2,2,skipcat,relu,FALSE,TRUE,FALSE,attention,0.6,0.0001,4,0.0001,40,100,2,0.209214428,0.10394556,0.329276824,0.111408507,99,91.82151294,1483525,SGD,distmult,0.269245626
layers_post_mp,2,HGBn-IMDB,homo_GNN,homo,gcnconv,1,128,2,2,3,skipsum,elu,TRUE,TRUE,FALSE,max,0.3,0.1,8,0.0001,40,100,1,0.574221612,0.025945246,0.594748281,0.023294311,99,218.508213,2757642,SGD,dot-product,0.584484946
layers_post_mp,2,HNE-PubMed,general_HGNN,relation,ginconv,2,16,1,2,1,skipsum,elu,FALSE,TRUE,FALSE,mean,0.6,0.01,1,0.0001,40,400,2,0.044532398,0.0195044,0.147286822,0.057227996,399,292.3973105,1021032,Adam,distmult,0.09590961
layers_post_mp,2,HGBn-IMDB,general_HGNN,metapath,gatconv,1,16,1,2,4,skipsum,lrelu,TRUE,FALSE,FALSE,max,0.3,0.001,2,0.0001,40,400,1,0.433627106,0.020987725,0.467715618,0.015721507,399,463.9917538,336298,Adam,distmult,0.450671362
layers_post_mp,2,HGBn-Freebase,general_HGNN,relation,ginconv,1,8,3,2,4,stack,elu,TRUE,FALSE,FALSE,attention,0.3,0.1,8,0.0001,40,200,0,0.093410143,0.035686708,0.22501747,0.146353995,199,895.4708135,1487206,Adam,distmult,0.159213807
layers_post_mp,2,HGBn-DBLP,general_HGNN,mixed,gatconv,1,16,2,2,5,stack,prelu,TRUE,FALSE,FALSE,mean,0.6,0.1,8,0.0001,40,100,2,0.212772483,0.072360149,0.330589849,0.037011626,99,587.2261279,524553,Adam,distmult,0.271681166
layers_post_mp,2,HGBn-ACM,general_HGNN,mixed,gatconv,1,64,1,2,3,stack,elu,TRUE,TRUE,FALSE,max,0,0.001,4,0.0001,40,100,2,0.569661501,0.0954654,0.644567219,0.052864457,99,284.6361151,1414726,Adam,dot-product,0.60711436
layers_post_mp,2,HGBn-DBLP,general_HGNN,relation,gcnconv,2,64,3,2,6,stack,relu,TRUE,FALSE,FALSE,sum,0,0.1,1,0.0001,40,200,1,0.267478155,0.27343686,0.359396433,0.261833915,199,503.8184566,1637448,Adam,distmult,0.313437294
layers_post_mp,2,HGBn-DBLP,general_HGNN,metapath,ginconv,2,16,3,2,4,skipcat,tanh,FALSE,TRUE,FALSE,sum,0.3,0.001,1,0.0001,40,100,2,0.487965954,0.069881655,0.51303155,0.083010235,99,215.5839274,436804,Adam,distmult,0.500498752
layers_post_mp,2,HGBn-ACM,general_HGNN,relation,ginconv,1,64,1,2,4,skipcat,tanh,TRUE,FALSE,FALSE,sum,0.3,0.001,2,0.0001,40,200,0,0.349563445,0.035030771,0.421731123,0.020341365,199,413.2836921,1052614,Adam,distmult,0.385647284
layers_post_mp,2,HGBn-Freebase,general_HGNN,relation,gcnconv,1,32,3,2,4,stack,lrelu,TRUE,TRUE,FALSE,max,0.3,0.0001,4,0.0001,40,400,0,0.252692167,0.009553746,0.339622642,0.040362066,399,6458.154207,6085742,Adam,dot-product,0.296157404
layers_post_mp,2,HGBn-ACM,general_HGNN,metapath,gatconv,2,64,3,2,2,skipsum,tanh,TRUE,TRUE,FALSE,sum,0.3,0.001,2,0.0001,40,400,2,0.682140217,0.011302061,0.683241252,0.00939046,399,1996.267293,819014,SGD,distmult,0.682690735
layers_post_mp,2,HGBn-DBLP,general_HGNN,relation,gatconv,1,16,2,2,5,stack,prelu,TRUE,FALSE,FALSE,mean,0.6,0.1,8,0.0001,40,100,2,0.417185355,0.230958314,0.508916324,0.178094182,99,1098.502898,489993,Adam,distmult,0.46305084
layers_post_mp,2,HNE-PubMed,general_HGNN,mixed,ginconv,2,16,1,2,1,skipsum,elu,FALSE,TRUE,FALSE,mean,0.6,0.01,1,0.0001,40,400,2,0.055786136,0.009958414,0.201550388,0.010962896,399,102.8428435,1023208,Adam,distmult,0.128668262
layers_post_mp,2,HNE-PubMed,general_HGNN,mixed,gatconv,2,32,3,2,2,skipsum,relu,FALSE,TRUE,FALSE,max,0.3,0.1,2,0.0001,40,200,2,0.047283729,0.027162007,0.139534884,0.066459024,199,3672.195197,2141000,Adam,distmult,0.093409306
layers_post_mp,2,HGBn-IMDB,general_HGNN,relation,gcnconv,2,32,2,2,2,skipsum,tanh,FALSE,FALSE,FALSE,attention,0.6,0.0001,8,0.0001,40,100,0,0.449691631,0.015840091,0.550885479,0.006318346,99,53.59412265,611781,Adam,dot-product,0.500288555
layers_post_mp,2,HNE-PubMed,general_HGNN,relation,sageconv,2,32,1,2,1,skipcat,relu,TRUE,FALSE,FALSE,sum,0.3,0.1,8,0.0001,40,400,2,0.155961816,0.023560153,0.158914729,0.019763642,399,386.1820927,2065264,SGD,dot-product,0.157438272
layers_post_mp,2,HGBn-DBLP,general_HGNN,metapath,ginconv,1,128,3,2,5,skipsum,prelu,TRUE,FALSE,FALSE,attention,0.3,0.01,8,0.0001,40,400,2,0.162092655,0.09292693,0.278463649,0.110440149,399,1460.136495,3989385,Adam,dot-product,0.220278152
layers_post_mp,2,HGBn-DBLP,general_HGNN,metapath,gcnconv,1,32,1,2,4,stack,relu,FALSE,FALSE,FALSE,attention,0.3,0.0001,8,0.0001,40,200,1,0.102904587,0.003803257,0.259259259,0.012114898,199,266.7808702,748292,SGD,distmult,0.181081923
layers_post_mp,2,HGBn-IMDB,general_HGNN,metapath,ginconv,1,64,3,2,1,skipsum,lrelu,FALSE,TRUE,FALSE,max,0.3,0.0001,4,0.0001,40,100,1,0.558410543,0.014797346,0.609206933,0.01315112,99,129.5890868,1378821,Adam,dot-product,0.583808738
layers_post_mp,2,HGBn-DBLP,general_HGNN,relation,gcnconv,1,32,1,2,4,stack,relu,FALSE,FALSE,FALSE,attention,0.3,0.0001,8,0.0001,40,200,1,0.108674692,0.011857472,0.264746228,0.019688203,199,281.1913333,760964,SGD,distmult,0.18671046
layers_post_mp,2,HGBn-ACM,general_HGNN,metapath,sageconv,1,128,2,2,1,skipsum,prelu,FALSE,FALSE,FALSE,mean,0.3,0.0001,4,0.0001,40,400,1,0.20085173,0.036662897,0.314917127,0.007813335,399,176.994514,1504389,SGD,distmult,0.257884429
layers_post_mp,2,HGBn-Freebase,homo_GNN,homo,gcnconv,2,8,2,2,1,stack,lrelu,FALSE,FALSE,FALSE,mean,0,0.001,2,0.0001,40,100,0,0.092571106,0.001567527,0.479385045,0.012022817,99,125.8293381,1442143,Adam,distmult,0.285978076
layers_post_mp,2,HGBn-Freebase,general_HGNN,mixed,gcnconv,2,8,2,2,1,stack,lrelu,FALSE,FALSE,FALSE,mean,0,0.001,2,0.0001,40,100,0,0.092384619,0.001791355,0.477987421,0.013693863,99,139.4249597,1447759,Adam,distmult,0.28518602
layers_post_mp,2,HGBn-IMDB,homo_GNN,homo,ginconv,2,8,3,2,1,skipcat,lrelu,FALSE,TRUE,FALSE,max,0.3,0.1,1,0.0001,40,400,0,0.543425802,0.020395136,0.578818614,0.010268404,399,246.2093701,146549,Adam,distmult,0.561122208
layers_post_mp,2,HGBn-IMDB,general_HGNN,relation,ginconv,2,8,3,2,1,skipcat,lrelu,FALSE,TRUE,FALSE,max,0.3,0.1,1,0.0001,40,400,0,0.541123914,0.011682447,0.57765484,0.015585485,399,233.4024489,147269,Adam,distmult,0.559389377
layers_post_mp,2,HGBn-IMDB,general_HGNN,metapath,gcnconv,1,128,2,2,3,skipsum,elu,TRUE,TRUE,FALSE,max,0.3,0.1,8,0.0001,40,100,1,0.574991685,0.010156403,0.587879317,0.006414608,99,203.9127002,3019274,SGD,dot-product,0.581435501
layers_post_mp,2,HGBn-DBLP,homo_GNN,homo,ginconv,1,128,3,2,5,skipsum,prelu,TRUE,FALSE,FALSE,attention,0.3,0.01,8,0.0001,40,400,2,0.172893411,0.081981111,0.334705075,0.089489747,399,1457.910372,3726985,Adam,dot-product,0.253799243
layers_post_mp,2,HGBn-Freebase,homo_GNN,homo,ginconv,1,8,3,2,4,stack,elu,TRUE,FALSE,FALSE,attention,0.3,0.1,8,0.0001,40,200,0,0.179432782,0.028385277,0.336827393,0.045104513,199,887.8998497,1443462,Adam,distmult,0.258130088
layers_post_mp,2,HGBn-Freebase,general_HGNN,mixed,gcnconv,1,32,3,2,4,stack,lrelu,TRUE,TRUE,FALSE,max,0.3,0.0001,4,0.0001,40,400,0,0.215304721,0.024934331,0.382948987,0.037554239,399,3628.19143,6114414,Adam,dot-product,0.299126854
layers_post_mp,2,HNE-PubMed,general_HGNN,relation,gcnconv,2,64,3,2,2,stack,tanh,TRUE,FALSE,FALSE,mean,0.3,0.0001,4,0.0001,40,200,2,0.108951862,0.015769906,0.11627907,0.016444344,199,848.485065,4258512,SGD,dot-product,0.112615466
layers_post_mp,2,HGBn-Freebase,general_HGNN,mixed,ginconv,2,16,3,2,4,stack,relu,TRUE,FALSE,FALSE,max,0,0.001,8,0.0001,40,400,0,0.175820836,0.046084647,0.257162823,0.0509606,399,1794.290947,3055870,SGD,distmult,0.21649183
layers_post_mp,2,HGBn-ACM,general_HGNN,relation,sageconv,2,128,1,2,1,skipcat,relu,FALSE,FALSE,FALSE,mean,0.6,0.0001,1,0.0001,40,100,2,0.216711124,0.059603461,0.357274401,0.037831747,99,92.39059186,1730307,SGD,distmult,0.286992763
layers_post_mp,2,HNE-PubMed,general_HGNN,metapath,gcnconv,1,8,2,2,6,skipcat,tanh,FALSE,TRUE,FALSE,mean,0.6,0.1,4,0.0001,40,100,1,0.158257639,0.01998875,0.244186047,0.043507644,99,216.308116,354544,SGD,distmult,0.201221843
layers_post_mp,2,HGBn-DBLP,homo_GNN,homo,gcnconv,2,64,3,2,6,stack,relu,TRUE,FALSE,FALSE,sum,0,0.1,1,0.0001,40,200,1,0.165622268,0.052950136,0.263374486,0.038163039,199,464.0380406,1514568,Adam,distmult,0.214498377
layers_post_mp,2,HNE-PubMed,general_HGNN,mixed,sageconv,2,32,1,2,1,skipcat,relu,TRUE,FALSE,FALSE,sum,0.3,0.1,8,0.0001,40,400,2,0.103523116,0.023961754,0.104651163,0.02511915,399,204.6101625,2073456,SGD,dot-product,0.10408714
layers_post_mp,2,HNE-PubMed,general_HGNN,mixed,gcnconv,2,64,3,2,2,stack,tanh,TRUE,FALSE,FALSE,mean,0.3,0.0001,4,0.0001,40,200,2,0.136721394,0.047941371,0.147286822,0.05228968,199,410.7883942,4291280,SGD,dot-product,0.142004108
layers_post_mp,2,HNE-PubMed,general_HGNN,mixed,gcnconv,1,8,2,2,6,skipcat,tanh,FALSE,TRUE,FALSE,mean,0.6,0.1,4,0.0001,40,100,1,0.15363355,0.025589988,0.271317829,0.019763642,99,226.2850969,382816,SGD,distmult,0.21247569
layers_post_mp,2,HGBn-ACM,general_HGNN,relation,gcnconv,1,16,1,2,4,skipcat,tanh,TRUE,TRUE,FALSE,mean,0.6,0.001,2,0.0001,40,200,0,0.480952484,0.032016593,0.478821363,0.033251326,199,462.8122139,149238,SGD,dot-product,0.479886924
layers_post_mp,2,HGBn-IMDB,general_HGNN,mixed,sageconv,2,8,2,2,4,stack,lrelu,FALSE,TRUE,FALSE,mean,0.3,0.0001,2,0.0001,40,100,2,0.286354438,0.057621528,0.400491447,0.037221807,99,148.9667196,179125,SGD,distmult,0.343422943
layers_post_mp,2,HGBn-ACM,general_HGNN,mixed,sageconv,1,128,2,2,1,skipsum,prelu,FALSE,FALSE,FALSE,mean,0.3,0.0001,4,0.0001,40,400,1,0.165850943,0.012154134,0.314917127,0.031577216,399,525.613729,1866629,SGD,distmult,0.240384035
layers_post_mp,2,HGBn-IMDB,homo_GNN,homo,gatconv,2,32,2,2,1,skipcat,relu,TRUE,TRUE,FALSE,mean,0,0.0001,8,0.0001,40,200,2,0.432625787,0.00861183,0.440713888,0.010680835,199,364.9903126,707466,Adam,dot-product,0.436669837
layers_post_mp,2,HGBn-DBLP,general_HGNN,relation,ginconv,1,128,3,2,5,skipsum,prelu,TRUE,FALSE,FALSE,attention,0.3,0.01,8,0.0001,40,400,2,0.143373312,0.023933246,0.252400549,0.042279931,399,2333.981407,4632585,Adam,dot-product,0.19788693
layers_post_mp,2,HNE-PubMed,general_HGNN,metapath,gatconv,1,16,1,2,2,skipsum,elu,TRUE,FALSE,FALSE,attention,0.6,0.0001,2,0.0001,40,100,0,0.123464479,0.026361343,0.143410853,0.038370135,99,271.1046789,22640,SGD,distmult,0.133437666
layers_post_mp,2,HGBn-IMDB,general_HGNN,metapath,gcnconv,2,32,2,2,2,skipsum,tanh,FALSE,FALSE,FALSE,attention,0.6,0.0001,8,0.0001,40,100,0,0.376147383,0.078241646,0.516509163,0.026676856,99,133.717762,611781,Adam,dot-product,0.446328273
layers_post_mp,2,HGBn-DBLP,general_HGNN,mixed,gcnconv,1,32,1,2,4,stack,relu,FALSE,FALSE,FALSE,attention,0.3,0.0001,8,0.0001,40,200,1,0.084249426,0.020829838,0.205761317,0.062229335,199,439.6491132,773636,SGD,distmult,0.145005372
layers_post_mp,2,HGBn-DBLP,homo_GNN,homo,gatconv,1,16,2,2,5,stack,prelu,TRUE,FALSE,FALSE,mean,0.6,0.1,8,0.0001,40,100,2,0.243099235,0.062060457,0.367626886,0.037163833,99,742.0131817,432393,Adam,distmult,0.30536306
